transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount,anomaly_score,anomaly_flag,is_anomaly,tsne_x,tsne_y,umap_x,umap_y
TX105219,user_3521,Send Money,1137.09,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-11 04:00:33,2024-06-11,4,1,Night,7.037106697675127,0.07558006259244177,1,0,37.34668,-1.9890704,3.8371692,-8.328158
TX105220,user_3568,Lipa Na M-Pesa,4336.02,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 18:03:47,2024-06-17,18,0,Evening,8.374942755307325,0.06743223125620179,1,0,29.42868,71.092575,7.444294,2.2414849
TX105221,user_6882,Pay Bill,3455.7,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-26 15:06:38,2024-06-26,15,2,Afternoon,8.148069655710511,0.050880997651389925,1,0,22.773272,45.369576,6.4111457,2.724252
TX105222,user_2867,Lipa Na M-Pesa,42.43,Thika,iOS,Airtel,individual,0,0,0,2024-06-07 12:40:17,2024-06-07,12,4,Afternoon,3.7711504465467303,0.06613406863352261,1,0,-3.7315338,-55.544964,0.30729166,0.75705916
TX105223,user_8465,Buy Airtime,7576.49,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-02 14:26:30,2024-06-02,14,6,Afternoon,8.932937289234617,0.05914586443062292,1,0,-15.119116,-73.501595,-0.8570333,0.5282499
TX105224,user_8602,Lipa Na M-Pesa,526.3,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-24 18:48:34,2024-06-24,18,0,Evening,6.267769646536424,0.0650352996682732,1,0,64.328,38.45503,7.4203525,2.2688015
TX105225,user_4199,Deposit Cash,3812.97,Meru,Android,Airtel,individual,0,0,0,2024-06-24 14:37:02,2024-06-24,14,0,Afternoon,8.246425920371694,0.0669961870764556,1,0,-33.551384,-80.64453,-4.778629,0.06865394
TX105226,user_7103,Send Money,5229.33,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-05 08:11:24,2024-06-05,8,2,Morning,8.562229652582744,0.07601789891825173,1,0,43.421486,-11.358878,3.8890984,-8.7641115
TX105227,user_1240,Deposit Cash,3488.67,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-27 16:56:10,2024-06-27,16,3,Afternoon,8.15756245485186,0.07503316915868535,1,0,-2.6792967,-69.3106,-1.6465685,1.6626158
TX105228,user_4440,Send Money,357.56,Nairobi,iOS,Safaricom,agent,0,0,0,2024-06-21 18:31:08,2024-06-21,18,4,Evening,5.882096010052617,0.01131515765194191,1,0,-7.630374,42.2982,7.080565,-2.4250457
TX105229,user_5631,Withdraw Cash,12936.25,Meru,Android,Telkom Kenya,individual,1,0,0,2024-06-25 21:59:14,2024-06-25,21,1,Night,9.467866026149522,0.03261800377738444,1,0,98.05313,19.890717,14.433201,11.076723
TX105230,user_9274,Send Money,945.91,Nyeri,iOS,Telkom Kenya,individual,0,1,0,2024-06-10 10:22:14,2024-06-10,10,0,Morning,6.853204051710963,0.028412167111380726,1,0,7.679934,94.148834,1.6297034,21.70337
TX105231,user_6077,Withdraw Cash,3459.74,Meru,iOS,Airtel,individual,0,0,0,2024-06-16 05:29:28,2024-06-16,5,6,Morning,8.149237718016606,0.06262442119671807,1,0,-11.0709715,-60.989582,0.11624004,1.79731
TX105232,user_4768,Deposit Cash,5583.99,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-22 01:19:29,2024-06-22,1,5,Night,8.627837920991402,0.08334680867516792,1,0,51.524506,74.21364,5.8162785,1.5646394
TX105233,user_8995,Pay Bill,9802.65,Nakuru,Android,Safaricom,individual,0,0,1,2024-06-27 23:02:49,2024-06-27,23,3,Night,9.190510044296351,0.018913047521908477,1,0,72.47563,-54.911682,-15.434629,10.10717
TX105234,user_9802,Buy Airtime,3242.29,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-22 20:53:28,2024-06-22,20,5,Evening,8.084343525682707,0.059242450773147826,1,0,-5.67773,-84.033455,-0.9351064,0.47413093
TX105235,user_7429,Pay Bill,1049.4,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-23 20:32:55,2024-06-23,20,6,Evening,6.956926322988586,0.054569796264761994,1,0,5.3684173,-110.00048,1.448255,0.05140697
TX105236,user_4605,Withdraw Cash,6341.28,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-24 21:54:11,2024-06-24,21,0,Night,8.75499360423408,0.018403492434388657,1,0,7.815195,-27.450527,1.9280977,3.7113695
TX105237,user_3173,Lipa Na M-Pesa,623.68,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 11:45:58,2024-06-16,11,6,Morning,6.437239518619645,0.06488527500056895,1,0,28.111778,32.820015,7.644905,2.5281842
TX105238,user_7568,Lipa Na M-Pesa,78.87,Machakos,Feature Phone,Airtel,individual,0,1,0,2024-06-11 13:06:27,2024-06-11,13,1,Afternoon,4.380400312929297,0.012637520599845464,1,0,25.54374,88.6818,2.2826746,21.210379
TX105239,user_3601,Pay Bill,8356.55,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-23 20:08:51,2024-06-23,20,6,Evening,9.030920600926672,0.05945160339783634,1,0,37.5397,-59.861897,2.0691848,5.127786
TX105240,user_3657,Lipa Na M-Pesa,2998.04,Machakos,Android,Airtel,individual,0,0,0,2024-06-22 09:43:53,2024-06-22,9,5,Morning,8.006047516439322,0.06570271898403368,1,0,-86.47765,-54.255257,-4.077801,-1.3843529
TX105241,user_7080,Withdraw Cash,252.65,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 23:51:35,2024-06-15,23,5,Night,5.535955364012699,0.06414146855923247,1,0,46.855114,51.51816,6.765838,1.9221046
TX105242,user_8325,Deposit Cash,3034.0,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-17 06:57:12,2024-06-17,6,0,Morning,8.017966703493599,0.07829194805509748,1,0,-60.91226,-26.769218,-1.2372506,-8.724266
TX105243,user_3159,Buy Airtime,548.35,Meru,iOS,Safaricom,individual,0,0,0,2024-06-08 16:34:50,2024-06-08,16,5,Afternoon,6.30873576114689,0.06962533779145741,1,0,-43.71957,110.06264,8.763013,-4.7541776
TX105244,user_4830,Send Money,111.61,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-26 19:13:14,2024-06-26,19,2,Evening,4.723930521708934,0.0647844106927914,1,0,-44.587864,75.88792,6.90363,-1.8911028
TX105245,user_9313,Withdraw Cash,433.62,Nairobi,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-05 22:57:13,2024-06-05,22,2,Night,6.07447208609159,0.018080061836521222,1,0,18.402723,5.74515,3.9620192,-7.264936
TX105246,user_5368,Withdraw Cash,5222.46,Kisumu,Feature Phone,Safaricom,agent,0,0,0,2024-06-29 12:32:00,2024-06-29,12,5,Afternoon,8.560915296547467,0.01976200068496603,1,0,9.299597,29.038233,6.5405993,0.8210874
TX105247,user_2317,Send Money,4932.19,Mombasa,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-18 14:25:22,2024-06-18,14,1,Afternoon,8.503741116607966,0.02213799351280432,1,0,26.522915,95.520706,2.3477848,21.578352
TX105248,user_5493,Send Money,3245.01,Garissa,iOS,Telkom Kenya,individual,0,1,0,2024-06-06 04:16:59,2024-06-06,4,3,Night,8.085181828784517,0.03285970357018847,1,0,6.6478844,95.396965,1.6301267,21.69445
TX105249,user_2230,Buy Airtime,822.05,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 14:12:20,2024-06-07,14,4,Afternoon,6.713016952173094,0.05594848568932198,1,0,3.566777,-11.784125,1.8786305,-3.4832363
TX105250,user_2133,Buy Airtime,4700.88,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-29 06:57:00,2024-06-29,6,5,Morning,8.455717707719478,0.06522987641599481,1,0,-4.6020045,-1.6079291,1.9198323,-3.3673403
TX105251,user_8607,Buy Airtime,1835.14,Garissa,Android,Safaricom,individual,0,0,0,2024-06-16 06:32:58,2024-06-16,6,6,Morning,7.515420820996656,0.08772073819545312,1,0,-77.86102,15.785331,-5.0563574,-6.071062
TX105252,user_2301,Lipa Na M-Pesa,2502.11,Kisumu,iOS,Telkom Kenya,individual,0,0,1,2024-06-03 11:57:10,2024-06-03,11,0,Morning,7.825289237729406,0.027252133046631988,1,0,82.708015,-32.620613,-16.075571,10.829356
TX105253,user_2910,Withdraw Cash,7977.43,Thika,Feature Phone,Airtel,agent,0,0,0,2024-06-09 04:59:05,2024-06-09,4,6,Night,8.984496929233,0.010565428744067518,1,0,9.390312,-26.246769,1.9223121,3.6543243
TX105254,user_9082,Deposit Cash,2142.79,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-06 04:02:48,2024-06-06,4,3,Night,7.670330569632303,0.07835847932959056,1,0,-58.600597,-31.694586,-1.1942484,-8.634876
TX105255,user_9107,Send Money,3445.68,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-28 04:14:08,2024-06-28,4,4,Night,8.145166727858781,0.07118079223457296,1,0,-120.31462,-21.581444,-0.07448793,-8.969451
TX105256,user_8970,Withdraw Cash,11422.78,Nakuru,Android,Safaricom,individual,0,1,0,2024-06-14 13:09:50,2024-06-14,13,4,Afternoon,9.343452426690853,0.016067364983885835,1,0,16.899836,101.09903,1.9467765,20.557236
TX105257,user_2916,Withdraw Cash,2101.29,Thika,iOS,Airtel,individual,0,0,0,2024-06-12 13:37:08,2024-06-12,13,2,Afternoon,7.6507825057647185,0.06944936633321491,1,0,-15.285121,-55.087708,-0.050350133,1.6590363
TX105258,user_7996,Buy Airtime,2879.23,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-17 12:40:18,2024-06-17,12,0,Afternoon,7.965625431052373,0.05816776291396386,1,0,9.550507,-0.009570452,1.8535013,-3.349865
TX105259,user_3757,Buy Airtime,3073.24,Eldoret,iOS,Airtel,agent,0,0,0,2024-06-29 12:09:11,2024-06-29,12,5,Afternoon,8.030812995221373,0.010604357517590701,1,0,-8.585666,-42.271477,-0.26666468,-0.11797847
TX105260,user_7464,Withdraw Cash,963.81,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-15 07:21:25,2024-06-15,7,5,Morning,6.871931190761661,0.07054516220310442,1,0,-36.644375,-0.19562784,2.2157845,-5.265218
TX105261,user_1178,Buy Airtime,4673.57,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-02 02:39:56,2024-06-02,2,6,Night,8.44989245888287,0.06735499312133558,1,0,36.439087,43.555115,6.9976974,3.0911212
TX105262,user_7362,Lipa Na M-Pesa,4539.34,Garissa,Android,Airtel,individual,0,0,0,2024-06-28 02:05:56,2024-06-28,2,4,Night,8.420757178099128,0.077799101761992,1,0,-60.6405,-100.34687,-4.0177526,-1.0919352
TX105263,user_9683,Send Money,840.82,Kisumu,Android,Airtel,individual,0,0,1,2024-06-04 01:28:07,2024-06-04,1,1,Night,6.735566214666736,0.03618592568743256,1,0,77.12077,-38.9135,-16.407,11.908684
TX105264,user_1060,Withdraw Cash,47.0,Nyeri,Android,Safaricom,agent,0,0,0,2024-06-04 08:07:19,2024-06-04,8,1,Morning,3.871201010907891,0.021679012749166615,1,0,-55.604378,9.507938,-5.328589,-4.5468907
TX105265,user_7681,Send Money,23978.39,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-01 15:40:50,2024-06-01,15,5,Afternoon,10.08494999039307,0.05903867568963628,1,0,-59.55294,61.668137,-7.35365,-5.801833
TX105266,user_3895,Lipa Na M-Pesa,3049.51,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-14 08:16:11,2024-06-14,8,4,Morning,8.023064068737657,0.07017766785152152,1,0,-89.00661,46.99544,-5.923488,-3.6490066
TX105267,user_1585,Buy Airtime,698.99,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-06 09:27:18,2024-06-06,9,3,Morning,6.551066049227077,0.07111024914690733,1,0,52.988605,43.20174,7.690726,3.9077752
TX105268,user_6823,Pay Bill,1167.14,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-27 02:27:31,2024-06-27,2,3,Night,7.063168019218874,0.07033007574403105,1,0,41.19071,-72.7837,2.1700184,5.0727606
TX105269,user_1534,Lipa Na M-Pesa,3366.27,Meru,Android,Safaricom,individual,0,0,0,2024-06-16 18:44:40,2024-06-16,18,6,Evening,8.121857606026213,0.07526706921135345,1,0,-97.10847,43.55038,-4.6008687,-3.096548
TX105270,user_4462,Pay Bill,518.19,Meru,Android,Airtel,individual,0,0,0,2024-06-29 17:03:28,2024-06-29,17,5,Evening,6.25226990480378,0.05688721608376984,1,0,-47.946644,-91.360504,-5.315368,0.63018394
TX105271,user_5011,Send Money,132.98,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-27 12:59:20,2024-06-27,12,3,Afternoon,4.897690535080121,0.06220178836296436,1,0,-7.564199,5.1387925,1.7025315,-2.7737987
TX105272,user_4398,Withdraw Cash,5606.53,Eldoret,Android,Telkom Kenya,agent,0,1,0,2024-06-17 22:49:36,2024-06-17,22,0,Night,8.63186561635776,0.006450833179687643,1,0,15.694752,95.42991,1.9569551,21.70903
TX105273,user_3155,Buy Airtime,4403.84,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-01 14:37:24,2024-06-01,14,5,Afternoon,8.390459215349653,0.07396683710719648,1,0,47.937973,45.476166,7.037492,3.3690243
TX105274,user_6966,Lipa Na M-Pesa,1296.7,Nyeri,iOS,Safaricom,agent,0,0,0,2024-06-06 06:33:49,2024-06-06,6,3,Morning,7.1683487457431845,0.010551291365510362,1,0,-18.506071,41.75779,7.255555,-2.8482382
TX105275,user_8329,Buy Airtime,210.95,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-21 16:44:16,2024-06-21,16,4,Afternoon,5.356350397798646,0.06805627411837106,1,0,23.45291,-69.45266,1.7059917,5.7178664
TX105276,user_7957,Pay Bill,2331.21,Nakuru,iOS,Airtel,individual,0,0,0,2024-06-09 01:13:53,2024-06-09,1,6,Night,7.75457159487397,0.055947129402878326,1,0,27.952106,-114.50517,-1.4346833,2.7034452
TX105277,user_6325,Pay Bill,1131.27,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 13:05:58,2024-06-01,13,5,Afternoon,7.031979746223793,0.06276048475001528,1,0,-25.156324,25.93578,3.35811,-4.398556
TX105278,user_9518,Deposit Cash,1774.96,Nyeri,Android,Airtel,individual,0,0,0,2024-06-02 07:52:25,2024-06-02,7,6,Morning,7.482096400775957,0.08101800208326082,1,0,-79.772606,-87.33873,-5.364942,-0.5157503
TX105279,user_5703,Withdraw Cash,1120.57,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-10 09:15:13,2024-06-10,9,0,Morning,7.022484768419038,0.06117178776082188,1,0,40.565163,52.29498,6.2695394,1.8587302
TX105280,user_3706,Pay Bill,674.44,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-22 01:33:37,2024-06-22,1,5,Night,6.515364330361245,0.05808603512242816,1,0,76.83126,11.361298,4.1899285,-6.0669556
TX105281,user_1001,Withdraw Cash,1712.81,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-08 16:42:19,2024-06-08,16,5,Afternoon,7.446474241204575,0.05929448064108922,1,0,-74.47678,-24.758474,0.93953687,-7.7672925
TX105282,user_9316,Deposit Cash,11722.85,Garissa,iOS,Safaricom,agent,0,0,0,2024-06-14 13:59:23,2024-06-14,13,4,Afternoon,9.369380507480768,0.021010854834010217,1,0,-16.183245,37.49277,6.8678727,-3.110855
TX105283,user_2104,Lipa Na M-Pesa,1083.45,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-15 04:17:37,2024-06-15,4,5,Night,6.988828225008616,0.06401597153032501,1,0,1.8559755,-83.085724,0.17586526,1.1681577
TX105284,user_2861,Deposit Cash,1432.98,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 08:03:36,2024-06-11,8,1,Morning,7.268209074060911,0.06117698273208849,1,0,49.405037,82.71446,5.3791447,1.3294884
TX105285,user_6269,Withdraw Cash,1397.71,Machakos,Android,Airtel,individual,1,0,0,2024-06-28 23:44:24,2024-06-28,23,4,Night,7.243305662255661,0.03347005743047993,1,0,100.346375,21.016483,14.73879,10.902669
TX105286,user_7943,Pay Bill,2290.69,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-16 00:32:18,2024-06-16,0,6,Night,7.73704481563301,0.053054081503307315,1,0,-73.33536,1.849482,-0.642758,-7.8690414
TX105287,user_9320,Send Money,6491.57,Meru,Feature Phone,Safaricom,agent,0,0,0,2024-06-12 08:53:29,2024-06-12,8,2,Morning,8.77841372514994,0.017391737110055372,1,0,5.0556855,42.872017,6.896062,0.47069582
TX105288,user_1437,Withdraw Cash,1800.29,Mombasa,iOS,Telkom Kenya,individual,0,1,1,2024-06-10 04:54:42,2024-06-10,4,0,Night,7.496258353867997,-0.016795380910325397,-1,1,75.85499,83.81281,-3.8979323,14.868804
TX105289,user_5846,Buy Airtime,5742.31,Kisumu,iOS,Telkom Kenya,individual,0,0,1,2024-06-25 04:26:14,2024-06-25,4,1,Night,8.655790978164243,0.024281397853141873,1,0,79.939125,-25.87726,-16.234756,10.663851
TX105290,user_4129,Send Money,427.63,Meru,Android,Safaricom,individual,0,0,0,2024-06-25 17:20:26,2024-06-25,17,1,Evening,6.060594075923562,0.07403675750063671,1,0,-63.687862,57.20884,-6.7942266,-5.5334744
TX105291,user_9081,Withdraw Cash,7885.19,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 09:37:45,2024-06-07,9,4,Morning,8.972868407477284,0.05690365566433464,1,0,-33.281837,9.374756,2.403978,-5.1287513
TX105292,user_1901,Buy Airtime,717.29,Nakuru,iOS,Airtel,agent,0,0,0,2024-06-24 03:41:52,2024-06-24,3,0,Night,6.576873387224137,-0.0038222970372089327,-1,1,-6.5438285,-38.61211,-0.20096286,-0.0680037
TX105293,user_6398,Deposit Cash,139.97,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-29 19:24:55,2024-06-29,19,5,Evening,4.948547101782834,0.05825425547096813,1,0,-13.138943,84.43434,6.4236035,-3.2441132
TX105294,user_7678,Send Money,603.39,Nyeri,Feature Phone,Airtel,individual,0,1,0,2024-06-11 04:12:04,2024-06-11,4,1,Night,6.404219684927493,0.04190822232060476,1,0,27.69543,87.07042,2.2697854,21.229155
TX105295,user_6529,Withdraw Cash,740.76,Nyeri,Android,Airtel,individual,0,0,1,2024-06-10 11:34:07,2024-06-10,11,0,Morning,6.609025740711332,0.034407797044103516,1,0,82.600494,-42.43661,-16.512241,11.979463
TX105296,user_7604,Lipa Na M-Pesa,2486.06,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-27 12:41:54,2024-06-27,12,3,Afternoon,7.818856568964743,0.06603383139401775,1,0,26.11166,-41.024822,2.917786,2.9133334
TX105297,user_4918,Deposit Cash,2092.04,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-26 23:28:31,2024-06-26,23,2,Night,7.64637283358684,0.07387498437972195,1,0,44.519615,69.696655,5.5909867,1.7147119
TX105298,user_2067,Buy Airtime,4404.19,Nakuru,iOS,Airtel,agent,0,0,0,2024-06-19 09:29:55,2024-06-19,9,2,Morning,8.39053867024372,-0.0038222970372089327,-1,1,-6.5436153,-38.607372,-0.23724973,-0.10393703
TX105299,user_1026,Lipa Na M-Pesa,183.03,Machakos,Android,Safaricom,agent,0,0,0,2024-06-02 17:21:09,2024-06-02,17,6,Evening,5.215098787797103,0.011055339147931331,1,0,-54.776535,20.22082,-5.128854,-4.3906655
TX105300,user_7937,Pay Bill,2410.0,Machakos,iOS,Airtel,individual,0,0,0,2024-06-10 23:18:39,2024-06-10,23,0,Night,7.787796878181171,0.07268884947013637,1,0,20.583364,-105.88082,1.1918547,0.76494205
TX105301,user_8264,Deposit Cash,1414.6,Garissa,Android,Safaricom,individual,0,0,0,2024-06-08 20:09:55,2024-06-08,20,5,Evening,7.255308748471308,0.0829352618486408,1,0,-69.06653,17.152607,-5.9741583,-5.2453947
TX105302,user_8118,Deposit Cash,3486.57,Eldoret,iOS,Airtel,individual,0,0,1,2024-06-11 20:21:47,2024-06-11,20,1,Evening,8.156960497612776,0.03948146216325876,1,0,91.512085,-27.336287,-16.936497,10.860538
TX105303,user_1547,Withdraw Cash,156.39,Kisumu,Android,Telkom Kenya,agent,0,0,0,2024-06-13 06:58:45,2024-06-13,6,3,Morning,5.05872680156351,0.02142475669068833,1,0,-46.88034,-11.068631,0.40834418,-7.6999454
TX105304,user_9758,Withdraw Cash,124.46,Machakos,Android,Airtel,agent,0,0,0,2024-06-12 22:50:33,2024-06-12,22,2,Night,4.831986982668597,0.014061157605075203,1,0,-33.433018,-42.951572,-4.059208,0.48448688
TX105305,user_9895,Buy Airtime,1950.58,Machakos,iOS,Telkom Kenya,individual,0,0,0,2024-06-11 17:24:41,2024-06-11,17,1,Evening,7.576394579887531,0.06789879577684266,1,0,3.0743308,-0.44566324,1.8877208,-3.4719913
TX105306,user_6338,Deposit Cash,5837.32,Meru,iOS,Telkom Kenya,individual,0,1,0,2024-06-17 06:48:32,2024-06-17,6,0,Morning,8.67219836320409,0.030242693520472597,1,0,3.8409312,94.330956,1.5673096,21.704031
TX105307,user_4140,Withdraw Cash,3891.94,Nakuru,Feature Phone,Airtel,agent,0,0,1,2024-06-12 01:29:57,2024-06-12,1,2,Night,8.266919935213236,-0.021872759086488114,-1,1,93.15177,-48.852562,-16.80979,11.312374
TX105308,user_8996,Pay Bill,58.97,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-10 21:12:22,2024-06-10,21,0,Night,4.093844437180419,0.062435370370565235,1,0,29.946892,-60.19099,2.1505272,5.3525076
TX105309,user_2590,Withdraw Cash,688.06,Nakuru,Android,Telkom Kenya,individual,0,1,0,2024-06-26 15:27:33,2024-06-26,15,2,Afternoon,6.53532834995077,0.01466738199131934,1,0,18.358408,94.98447,2.0317614,21.79394
TX105310,user_8776,Deposit Cash,899.95,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-10 16:46:34,2024-06-10,16,0,Afternoon,6.803449762172823,0.05825425547096813,1,0,-13.138943,84.43434,6.4042206,-3.2614958
TX105311,user_5943,Send Money,1925.05,Machakos,iOS,Airtel,individual,0,1,0,2024-06-21 17:49:22,2024-06-21,17,4,Evening,7.563226552561081,0.027669868484872406,1,0,8.55529,86.72179,1.4786986,21.238491
TX105312,user_9997,Lipa Na M-Pesa,3092.67,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-23 10:02:24,2024-06-23,10,6,Morning,8.037113367396802,0.07543292425439801,1,0,56.83122,14.497314,2.886576,-7.964133
TX105313,user_8798,Deposit Cash,853.77,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-28 13:56:09,2024-06-28,13,4,Afternoon,6.750832426900244,0.08008840388569227,1,0,-10.721252,101.78497,9.22182,-2.0111587
TX105314,user_4791,Pay Bill,1687.35,Meru,Android,Airtel,individual,0,0,0,2024-06-05 18:45:51,2024-06-05,18,2,Evening,7.431506999634261,0.05688721608376984,1,0,-48.02472,-91.49347,-5.2636275,0.5944502
TX105315,user_2357,Deposit Cash,3069.27,Thika,Android,Safaricom,individual,0,0,1,2024-06-12 19:22:39,2024-06-12,19,2,Evening,8.02952078459679,0.03772266994777107,1,0,80.31253,-52.236046,-15.46304,10.205833
TX105316,user_9092,Pay Bill,1692.57,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-10 13:12:01,2024-06-10,13,0,Afternoon,7.434594005917899,0.013203497470913095,1,0,-55.68176,-2.7573357,-0.50418967,-7.765701
TX105317,user_4225,Deposit Cash,540.8,Kisumu,Feature Phone,Airtel,individual,0,1,1,2024-06-15 00:46:55,2024-06-15,0,5,Night,6.294896929650995,-0.02335655869178066,-1,1,77.684395,82.21237,-3.9856746,14.781258
TX105318,user_3460,Lipa Na M-Pesa,2368.12,Meru,Android,Safaricom,individual,0,0,0,2024-06-04 10:32:27,2024-06-04,10,1,Morning,7.770273857160409,0.07526706921135345,1,0,-97.10847,43.55038,-4.5813375,-3.0801103
TX105319,user_9737,Lipa Na M-Pesa,1370.44,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-21 20:54:58,2024-06-21,20,4,Evening,7.223616561699226,0.05662744879364834,1,0,28.65426,-45.008156,2.8258774,3.243113
TX105320,user_3728,Pay Bill,6987.7,Thika,Feature Phone,Safaricom,individual,0,0,1,2024-06-11 23:30:00,2024-06-11,23,1,Night,8.852049837960049,0.024766435580921065,1,0,61.021038,-47.614105,-14.920969,10.374469
TX105321,user_7726,Deposit Cash,5230.53,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-15 14:16:53,2024-06-15,14,5,Afternoon,8.562459057297636,0.06495216406488069,1,0,-48.932724,32.10576,-6.1362867,-4.729539
TX105322,user_8481,Lipa Na M-Pesa,738.71,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-23 14:23:15,2024-06-23,14,6,Afternoon,6.606258217496628,0.07500048970897133,1,0,32.458042,-39.068306,2.8928022,2.938046
