transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,date,hour,dayofweek,time_of_day,log_amount
TX103856,user_9954,Withdraw Cash,1744.93,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-10 00:53:22,2024-06-10,0,0,Night,7.465042643957826
TX103857,user_5145,Lipa Na M-Pesa,702.36,Eldoret,iOS,Safaricom,individual,0,0,0,2024-06-18 05:45:08,2024-06-18,5,1,Morning,6.555868851775202
TX103858,user_3775,Pay Bill,3217.97,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 05:13:18,2024-06-19,5,2,Morning,8.076816711590888
TX103859,user_7628,Send Money,6186.04,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-29 00:14:03,2024-06-29,0,5,Night,8.730212060678992
TX103860,user_4155,Deposit Cash,3207.06,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-23 20:58:28,2024-06-23,20,6,Evening,8.073421672053398
TX103861,user_4970,Buy Airtime,3300.32,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-11 23:16:40,2024-06-11,23,1,Night,8.102077667475898
TX103862,user_8972,Deposit Cash,2509.87,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-25 15:18:22,2024-06-25,15,1,Afternoon,7.828384585615049
TX103863,user_9775,Buy Airtime,1719.95,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-25 08:58:42,2024-06-25,8,1,Morning,7.450631742913262
TX103864,user_6415,Withdraw Cash,2140.21,Machakos,iOS,Airtel,individual,0,0,0,2024-06-07 06:32:46,2024-06-07,6,4,Morning,7.669126368786669
TX103865,user_5331,Lipa Na M-Pesa,15961.28,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-20 17:56:23,2024-06-20,17,3,Evening,9.677983717943548
TX103866,user_2942,Lipa Na M-Pesa,4847.39,Nyeri,Android,Telkom Kenya,individual,0,0,1,2024-06-24 01:35:33,2024-06-24,1,0,Night,8.486401970058136
TX103867,user_7026,Buy Airtime,1970.85,Machakos,Android,Airtel,individual,0,0,0,2024-06-26 12:28:47,2024-06-26,12,2,Afternoon,7.5867274673607765
TX103868,user_9301,Send Money,2139.17,Kisumu,Android,Airtel,individual,0,0,0,2024-06-02 21:33:20,2024-06-02,21,6,Night,7.668640544113103
TX103869,user_1191,Buy Airtime,2423.44,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 07:28:23,2024-06-14,7,4,Morning,7.793355848868594
TX103870,user_1861,Buy Airtime,3768.78,Kisumu,Android,Airtel,individual,0,0,0,2024-06-08 04:08:14,2024-06-08,4,5,Night,8.234771923301645
TX103871,user_7711,Lipa Na M-Pesa,2195.48,Mombasa,Android,Airtel,agent,0,0,0,2024-06-26 16:59:41,2024-06-26,16,2,Afternoon,7.694611357979434
TX103872,user_1649,Pay Bill,4056.27,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-08 17:21:57,2024-06-08,17,5,Evening,8.308265612631127
TX103873,user_5134,Send Money,1397.43,Eldoret,iOS,Airtel,individual,0,0,0,2024-06-10 05:41:04,2024-06-10,5,0,Morning,7.243105457760402
TX103874,user_8587,Lipa Na M-Pesa,1850.51,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-11 02:48:28,2024-06-11,2,1,Night,7.523756801365277
TX103875,user_9828,Deposit Cash,6984.22,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 11:36:03,2024-06-03,11,0,Morning,8.851551767258064
TX103876,user_2036,Buy Airtime,1395.96,Nakuru,Android,Airtel,individual,0,0,0,2024-06-21 05:15:05,2024-06-21,5,4,Morning,7.2420537260624975
TX103877,user_5131,Pay Bill,11677.55,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-28 02:44:56,2024-06-28,2,4,Night,9.365509104840118
TX103878,user_3148,Send Money,662.73,Thika,iOS,Telkom Kenya,individual,0,0,0,2024-06-08 15:40:21,2024-06-08,15,5,Afternoon,6.497875440275434
TX103879,user_6457,Withdraw Cash,968.27,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-24 17:53:08,2024-06-24,17,0,Evening,6.87654321084937
TX103880,user_7079,Send Money,2180.58,Nairobi,iOS,Safaricom,individual,0,0,0,2024-06-28 15:19:43,2024-06-28,15,4,Afternoon,7.687804663905931
TX103881,user_3430,Send Money,5587.98,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-10 07:59:42,2024-06-10,7,0,Morning,8.62855208080561
TX103882,user_2879,Buy Airtime,4603.15,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 07:55:25,2024-06-17,7,0,Morning,8.434713349675945
TX103883,user_8542,Buy Airtime,671.04,Garissa,iOS,Telkom Kenya,agent,0,0,0,2024-06-23 12:16:42,2024-06-23,12,6,Afternoon,6.510317862561202
TX103884,user_3011,Withdraw Cash,945.3,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-25 19:24:42,2024-06-25,19,1,Evening,6.852559643514187
TX103885,user_4373,Withdraw Cash,2997.0,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-06 03:35:56,2024-06-06,3,3,Night,8.005700678662542
TX103886,user_8357,Withdraw Cash,1224.27,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 22:56:18,2024-06-29,22,5,Night,7.110916506855782
TX103887,user_2289,Lipa Na M-Pesa,1920.61,Kisumu,Android,Telkom Kenya,individual,0,0,1,2024-06-28 00:50:57,2024-06-28,0,4,Night,7.560918655308848
TX103888,user_2447,Lipa Na M-Pesa,2333.41,Mombasa,Android,Safaricom,agent,0,0,0,2024-06-01 10:12:19,2024-06-01,10,5,Morning,7.755514461515343
TX103889,user_4199,Buy Airtime,3157.03,Nakuru,Android,Airtel,individual,0,0,0,2024-06-11 20:45:23,2024-06-11,20,1,Evening,8.05770369445381
TX103890,user_7381,Buy Airtime,1011.8,Machakos,iOS,Safaricom,individual,0,0,1,2024-06-23 12:05:18,2024-06-23,12,6,Afternoon,6.9204740513899115
TX103891,user_8522,Withdraw Cash,623.35,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-20 03:06:49,2024-06-20,3,3,Night,6.436711108561155
TX103892,user_7059,Lipa Na M-Pesa,1779.52,Nakuru,iOS,Safaricom,individual,0,0,0,2024-06-10 10:09:26,2024-06-10,10,0,Morning,7.48466073545452
TX103893,user_4183,Pay Bill,299.55,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-25 18:50:01,2024-06-25,18,1,Evening,5.705614129485171
TX103894,user_6462,Lipa Na M-Pesa,2618.57,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-16 10:17:31,2024-06-16,10,6,Morning,7.870765461148226
TX103895,user_4216,Buy Airtime,6405.41,Thika,iOS,Safaricom,individual,0,0,0,2024-06-02 11:35:18,2024-06-02,11,6,Morning,8.765054330618689
TX103896,user_4136,Lipa Na M-Pesa,443.35,Thika,Feature Phone,Airtel,agent,0,0,0,2024-06-07 21:38:11,2024-06-07,21,4,Night,6.096612540184484
TX103897,user_4318,Buy Airtime,418.62,Nairobi,Feature Phone,Safaricom,individual,0,0,1,2024-06-21 13:12:58,2024-06-21,13,4,Afternoon,6.039349539828555
TX103898,user_3782,Withdraw Cash,292.66,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-03 07:25:39,2024-06-03,7,0,Morning,5.682422635534792
TX103899,user_8657,Withdraw Cash,6590.37,Thika,Feature Phone,Safaricom,agent,0,0,0,2024-06-08 21:52:04,2024-06-08,21,5,Night,8.793516496633817
TX103900,user_5920,Withdraw Cash,294.52,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-22 05:22:59,2024-06-22,5,5,Morning,5.68873651645093
TX103901,user_7324,Pay Bill,14357.34,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-16 06:30:30,2024-06-16,6,6,Morning,9.572086237034355
TX103902,user_7327,Pay Bill,1552.89,Mombasa,iOS,Airtel,individual,0,0,0,2024-06-12 21:28:48,2024-06-12,21,2,Night,7.348516743351427
TX103903,user_9417,Buy Airtime,1395.21,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-19 20:09:41,2024-06-19,20,2,Evening,7.241516701808317
TX103904,user_1776,Send Money,336.37,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-21 21:05:33,2024-06-21,21,4,Night,5.821180250924531
TX103905,user_6208,Deposit Cash,3083.58,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-08 10:42:33,2024-06-08,10,5,Morning,8.034170784445632
TX103906,user_1687,Pay Bill,3085.62,Nakuru,Android,Safaricom,agent,0,0,0,2024-06-15 03:37:52,2024-06-15,3,5,Night,8.034831920067328
TX103907,user_1529,Buy Airtime,2382.92,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-29 19:32:03,2024-06-29,19,5,Evening,7.7765014705752105
TX103908,user_6067,Lipa Na M-Pesa,1303.9,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 00:35:33,2024-06-13,0,3,Night,7.173881688468201
TX103909,user_9080,Withdraw Cash,1609.25,Nyeri,iOS,Safaricom,individual,0,0,0,2024-06-08 08:54:25,2024-06-08,8,5,Morning,7.384144725427
TX103910,user_6518,Withdraw Cash,1352.41,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-10 19:29:46,2024-06-10,19,0,Evening,7.2103826125694095
TX103911,user_3153,Withdraw Cash,1943.83,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-29 07:49:25,2024-06-29,7,5,Morning,7.572929848633658
TX103912,user_7094,Buy Airtime,1463.8,Kisumu,iOS,Safaricom,individual,0,0,0,2024-06-16 23:49:49,2024-06-16,23,6,Night,7.289473993360301
TX103913,user_7974,Withdraw Cash,3939.33,Meru,Android,Safaricom,individual,0,1,0,2024-06-06 11:21:44,2024-06-06,11,3,Morning,8.27901975512979
TX103914,user_5774,Pay Bill,1227.36,Meru,iOS,Safaricom,individual,1,0,1,2024-06-27 07:38:11,2024-06-27,7,3,Morning,7.113435225353326
TX103915,user_8692,Lipa Na M-Pesa,1512.26,Nakuru,iOS,Telkom Kenya,agent,0,0,0,2024-06-05 16:09:26,2024-06-05,16,2,Afternoon,7.322021543043371
TX103916,user_4103,Withdraw Cash,2001.1,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-25 13:16:32,2024-06-25,13,1,Afternoon,7.601951908677654
TX103917,user_3440,Buy Airtime,13.89,Nakuru,iOS,Airtel,individual,1,0,0,2024-06-08 00:29:12,2024-06-08,0,5,Night,2.7006898466959175
TX103918,user_5135,Lipa Na M-Pesa,2371.03,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-23 02:56:05,2024-06-23,2,6,Night,7.771501407592442
TX103919,user_8124,Withdraw Cash,1034.15,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-09 12:27:59,2024-06-09,12,6,Afternoon,6.94230162273472
TX103920,user_6201,Send Money,202.26,Eldoret,Feature Phone,Safaricom,agent,0,0,1,2024-06-11 19:36:19,2024-06-11,19,1,Evening,5.3144859477096205
TX103921,user_1844,Withdraw Cash,8467.75,Nakuru,Android,Airtel,individual,0,0,0,2024-06-29 09:18:09,2024-06-29,9,5,Morning,9.04413819706211
TX103922,user_1446,Deposit Cash,1362.29,Garissa,Feature Phone,Airtel,individual,1,0,0,2024-06-20 12:56:44,2024-06-20,12,3,Afternoon,7.217656175022513
TX103923,user_4915,Pay Bill,1943.46,Machakos,Feature Phone,Airtel,agent,1,0,1,2024-06-26 08:46:09,2024-06-26,8,2,Morning,7.572739582543386
TX103924,user_4109,Lipa Na M-Pesa,6147.57,Nakuru,Feature Phone,Safaricom,individual,0,0,1,2024-06-20 16:26:21,2024-06-20,16,3,Afternoon,8.723974813438318
TX103925,user_2234,Pay Bill,638.64,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-01 08:22:34,2024-06-01,8,5,Morning,6.460905518091241
TX103926,user_7587,Send Money,6647.13,Thika,iOS,Airtel,individual,0,0,0,2024-06-05 08:07:29,2024-06-05,8,2,Morning,8.802090891097402
TX103927,user_1226,Send Money,968.08,Nyeri,iOS,Telkom Kenya,individual,0,0,0,2024-06-14 19:59:52,2024-06-14,19,4,Evening,6.876347167822457
TX103928,user_5143,Deposit Cash,3112.39,Kisumu,iOS,Airtel,individual,0,0,0,2024-06-08 10:55:08,2024-06-08,10,5,Morning,8.043467443673935
TX103929,user_8185,Pay Bill,4050.68,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-20 17:07:28,2024-06-20,17,3,Evening,8.30688688890352
TX103930,user_6558,Lipa Na M-Pesa,8239.09,Machakos,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-20 07:37:45,2024-06-20,7,3,Morning,9.016766545173967
TX103931,user_1186,Send Money,3274.5,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 07:30:22,2024-06-15,7,5,Morning,8.094225808171931
TX103932,user_3535,Send Money,2113.06,Kisumu,iOS,Telkom Kenya,agent,0,0,0,2024-06-09 03:12:20,2024-06-09,3,6,Night,7.6563655482412285
TX103933,user_2932,Withdraw Cash,2972.42,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-18 12:20:16,2024-06-18,12,1,Afternoon,7.997468084463214
TX103934,user_3032,Deposit Cash,790.13,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-07 01:37:30,2024-06-07,1,4,Night,6.673462303189259
TX103935,user_2252,Buy Airtime,4088.7,Thika,Feature Phone,Airtel,agent,0,0,0,2024-06-05 18:57:34,2024-06-05,18,2,Evening,8.31622689671338
TX103936,user_6509,Send Money,724.07,Eldoret,iOS,Telkom Kenya,individual,0,0,1,2024-06-27 03:12:17,2024-06-27,3,3,Night,6.586268201917995
TX103937,user_6074,Lipa Na M-Pesa,2851.61,Nairobi,Android,Airtel,individual,0,0,0,2024-06-11 21:04:28,2024-06-11,21,1,Night,7.955989643657039
TX103938,user_2881,Lipa Na M-Pesa,3650.5,Thika,iOS,Airtel,individual,0,0,0,2024-06-08 20:03:37,2024-06-08,20,5,Evening,8.202893321060165
TX103939,user_1269,Withdraw Cash,8009.81,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-29 23:03:18,2024-06-29,23,5,Night,8.988547158545265
TX103940,user_2630,Lipa Na M-Pesa,2093.64,Machakos,Android,Airtel,individual,0,0,0,2024-06-05 13:31:02,2024-06-05,13,2,Afternoon,7.6471369798816164
TX103941,user_5405,Withdraw Cash,5225.98,Kisumu,iOS,Telkom Kenya,individual,0,0,0,2024-06-25 16:58:32,2024-06-25,16,1,Afternoon,8.561588952419013
TX103942,user_7139,Send Money,641.76,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-13 12:57:03,2024-06-13,12,3,Afternoon,6.465771404173553
TX103943,user_2574,Send Money,594.42,Nairobi,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-02 01:30:19,2024-06-02,1,6,Night,6.389267038880801
TX103944,user_2695,Send Money,2604.05,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 01:27:22,2024-06-09,1,6,Night,7.865207147861233
TX103945,user_4258,Send Money,3175.14,Garissa,iOS,Telkom Kenya,individual,0,0,0,2024-06-29 09:57:17,2024-06-29,9,5,Morning,8.063421902000039
TX103946,user_4262,Buy Airtime,3502.1,Meru,iOS,Safaricom,individual,0,0,0,2024-06-23 11:15:18,2024-06-23,11,6,Morning,8.161403569749778
TX103947,user_2445,Deposit Cash,4791.98,Machakos,Android,Airtel,individual,1,0,0,2024-06-23 07:26:04,2024-06-23,7,6,Morning,8.474907626398995
TX103948,user_7263,Deposit Cash,1223.11,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-28 06:49:13,2024-06-28,6,4,Morning,7.109969328315315
TX103949,user_9411,Buy Airtime,3410.65,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-29 16:16:04,2024-06-29,16,5,Afternoon,8.134951324217496
TX103950,user_1052,Send Money,729.49,Nakuru,Android,Airtel,individual,0,0,0,2024-06-06 12:17:39,2024-06-06,12,3,Afternoon,6.59371554184312
TX103951,user_6570,Lipa Na M-Pesa,865.12,Nairobi,iOS,Telkom Kenya,individual,0,0,0,2024-06-08 02:03:01,2024-06-08,2,5,Night,6.764023467092089
TX103952,user_8579,Withdraw Cash,243.88,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 01:29:14,2024-06-14,1,4,Night,5.500768294637157
TX103953,user_2666,Deposit Cash,4810.29,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-23 14:32:53,2024-06-23,14,6,Afternoon,8.478720518411148
TX103954,user_7901,Pay Bill,2475.31,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-08 07:10:22,2024-06-08,7,5,Morning,7.814524827905989
TX103955,user_3785,Withdraw Cash,952.18,Mombasa,iOS,Telkom Kenya,agent,0,0,0,2024-06-19 10:49:10,2024-06-19,10,2,Morning,6.859803763048944
TX103956,user_1719,Pay Bill,2843.63,Meru,iOS,Telkom Kenya,individual,0,0,0,2024-06-01 04:36:41,2024-06-01,4,5,Night,7.953188285378765
TX103957,user_9597,Pay Bill,1530.65,Nairobi,Android,Airtel,individual,0,0,0,2024-06-12 23:43:10,2024-06-12,23,2,Night,7.334100864669657
TX103958,user_7855,Send Money,6353.53,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-10 00:51:19,2024-06-10,0,0,Night,8.756923223374795
TX103959,user_3294,Pay Bill,2628.81,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 20:55:18,2024-06-11,20,1,Evening,7.874666879216126
TX103960,user_9263,Send Money,105.92,Machakos,iOS,Airtel,individual,0,0,0,2024-06-29 06:44:59,2024-06-29,6,5,Morning,4.672080891270718
TX103961,user_5482,Buy Airtime,14721.27,Kisumu,iOS,Airtel,agent,0,0,0,2024-06-10 10:12:27,2024-06-10,10,0,Morning,9.597116592349948
TX103962,user_1698,Lipa Na M-Pesa,270.21,Meru,Android,Safaricom,individual,0,0,0,2024-06-08 09:44:47,2024-06-08,9,5,Morning,5.602893428542784
TX103963,user_8243,Pay Bill,4167.07,Thika,Android,Airtel,agent,0,0,0,2024-06-17 19:30:57,2024-06-17,19,0,Evening,8.335208377917894
TX103964,user_6918,Lipa Na M-Pesa,2012.26,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 18:28:43,2024-06-11,18,1,Evening,7.607510577756327
TX103965,user_1348,Send Money,1003.71,Meru,iOS,Telkom Kenya,agent,0,1,0,2024-06-08 22:24:48,2024-06-08,22,5,Night,6.912454221638602
TX103966,user_6374,Pay Bill,3949.49,Machakos,Feature Phone,Safaricom,agent,0,0,0,2024-06-07 12:40:40,2024-06-07,12,4,Afternoon,8.281594900834435
TX103967,user_8869,Withdraw Cash,470.95,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-19 04:28:17,2024-06-19,4,2,Night,6.1568730477709535
TX103968,user_1307,Buy Airtime,6837.83,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-21 08:10:53,2024-06-21,8,4,Morning,8.830371943353848
TX103969,user_4416,Deposit Cash,1009.74,Nyeri,iOS,Airtel,agent,0,0,0,2024-06-12 03:31:44,2024-06-12,3,2,Night,6.918438014828603
TX103970,user_5820,Buy Airtime,1569.96,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-15 00:04:49,2024-06-15,0,5,Night,7.359442176441974
TX103971,user_4558,Pay Bill,3504.98,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 11:54:41,2024-06-09,11,6,Morning,8.162225360958349
TX103972,user_5478,Buy Airtime,3.6,Machakos,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 10:24:57,2024-06-23,10,6,Morning,1.5260563034950492
TX103973,user_7531,Deposit Cash,2240.27,Eldoret,iOS,Telkom Kenya,individual,0,0,0,2024-06-07 13:06:22,2024-06-07,13,4,Afternoon,7.714797948471273
TX103974,user_5620,Withdraw Cash,7863.34,Meru,iOS,Airtel,individual,0,0,0,2024-06-15 09:47:15,2024-06-15,9,5,Morning,8.970093895887311
TX103975,user_3985,Lipa Na M-Pesa,3992.57,Garissa,iOS,Safaricom,individual,0,0,0,2024-06-27 01:09:47,2024-06-27,1,3,Night,8.292440846687608
TX103976,user_9112,Withdraw Cash,1718.01,Meru,iOS,Telkom Kenya,agent,0,0,0,2024-06-15 07:42:11,2024-06-15,7,5,Morning,7.449503822701589
TX103977,user_9467,Buy Airtime,3780.21,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-24 22:10:45,2024-06-24,22,0,Night,8.237799343210803
TX103978,user_3547,Deposit Cash,9652.33,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-12 12:29:16,2024-06-12,12,2,Afternoon,9.175058212527617
TX103979,user_1336,Lipa Na M-Pesa,728.05,Nakuru,Android,Safaricom,individual,0,0,1,2024-06-09 14:33:30,2024-06-09,14,6,Afternoon,6.591742316762295
TX103980,user_3979,Deposit Cash,2656.07,Nairobi,Android,Airtel,individual,0,0,0,2024-06-25 00:08:10,2024-06-25,0,1,Night,7.884979290915223
TX103981,user_4968,Withdraw Cash,936.38,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-23 20:10:48,2024-06-23,20,6,Evening,6.843088749651867
TX103982,user_1910,Send Money,6739.91,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-10 13:18:58,2024-06-10,13,0,Afternoon,8.815950209629465
TX103983,user_2996,Send Money,4468.53,Kisumu,Android,Airtel,individual,0,0,0,2024-06-05 22:17:06,2024-06-05,22,2,Night,8.405038536665577
TX103984,user_4129,Lipa Na M-Pesa,5651.91,Mombasa,iOS,Safaricom,individual,0,0,0,2024-06-24 23:24:20,2024-06-24,23,0,Night,8.63992573579851
TX103985,user_6447,Lipa Na M-Pesa,10027.19,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-18 13:54:39,2024-06-18,13,1,Afternoon,9.213155406047237
TX103986,user_7129,Lipa Na M-Pesa,925.29,Nyeri,Android,Airtel,agent,0,0,0,2024-06-23 07:39:10,2024-06-23,7,6,Morning,6.831187360563146
TX103987,user_6850,Send Money,174.81,Mombasa,Feature Phone,Safaricom,agent,0,0,0,2024-06-01 17:47:13,2024-06-01,17,5,Evening,5.169403866454698
TX103988,user_5204,Withdraw Cash,1203.17,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 06:31:27,2024-06-04,6,1,Morning,7.0935458119148365
TX103989,user_8446,Lipa Na M-Pesa,1782.87,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-05 17:23:56,2024-06-05,17,2,Evening,7.486540440529653
TX103990,user_9519,Send Money,3434.39,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-06 04:55:56,2024-06-06,4,3,Night,8.141885735329502
TX103991,user_1314,Lipa Na M-Pesa,5593.09,Mombasa,iOS,Airtel,individual,0,0,1,2024-06-07 22:50:42,2024-06-07,22,4,Night,8.629465962298912
TX103992,user_2134,Lipa Na M-Pesa,1506.68,Nakuru,iOS,Telkom Kenya,individual,0,0,0,2024-06-29 23:32:27,2024-06-29,23,5,Night,7.318327324458446
TX103993,user_5876,Deposit Cash,2245.24,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-21 11:21:11,2024-06-21,11,4,Morning,7.717012986223641
TX103994,user_9102,Lipa Na M-Pesa,5387.53,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-24 23:29:51,2024-06-24,23,0,Night,8.59202789943347
TX103995,user_9347,Send Money,893.61,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-28 19:35:02,2024-06-28,19,4,Evening,6.796387869116464
TX103996,user_6592,Withdraw Cash,856.77,Mombasa,iOS,Telkom Kenya,individual,0,0,0,2024-06-21 17:45:46,2024-06-21,17,4,Evening,6.754335998283981
TX103997,user_2724,Send Money,3114.05,Thika,iOS,Telkom Kenya,individual,0,1,0,2024-06-23 08:44:36,2024-06-23,8,6,Morning,8.044000482457097
TX103998,user_4343,Send Money,2004.81,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-06 03:29:11,2024-06-06,3,3,Night,7.603803248183609
TX103999,user_1886,Lipa Na M-Pesa,10408.68,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-01 21:20:48,2024-06-01,21,5,Night,9.25049142146315
TX104000,user_1721,Deposit Cash,1545.8,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-25 05:26:15,2024-06-25,5,1,Morning,7.343943559733142
TX104001,user_8678,Pay Bill,4988.43,Nairobi,Feature Phone,Safaricom,agent,0,0,0,2024-06-03 07:16:50,2024-06-03,7,0,Morning,8.515076953764083
TX104002,user_4357,Pay Bill,3062.12,Thika,iOS,Telkom Kenya,agent,0,0,1,2024-06-13 07:23:38,2024-06-13,7,3,Morning,8.027189283342546
TX104003,user_1870,Pay Bill,196.43,Thika,Android,Safaricom,individual,0,0,0,2024-06-14 12:52:24,2024-06-14,12,4,Afternoon,5.285384091136137
TX104004,user_7751,Send Money,308.56,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-20 11:36:55,2024-06-20,11,3,Morning,5.735151934402259
TX104005,user_1497,Lipa Na M-Pesa,794.84,Machakos,iOS,Safaricom,individual,0,0,0,2024-06-12 03:19:15,2024-06-12,3,2,Night,6.67939816061504
TX104006,user_2756,Pay Bill,540.73,Nyeri,iOS,Safaricom,agent,0,0,0,2024-06-15 18:19:02,2024-06-15,18,5,Evening,6.2947677223376814
TX104007,user_2117,Buy Airtime,1398.39,Kisumu,Android,Airtel,agent,0,0,0,2024-06-10 18:26:27,2024-06-10,18,0,Evening,7.243791706366585
